STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,assist,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,AT,2012,141.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,BE,2012,379.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,BG,2012,252.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,CY,2012,18.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,CZ,2012,239.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,DE,2012,2301.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,DK,2012,135.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,EE,2012,61.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,EEA,2012,16499.4,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,EL,2012,435.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,ES,2012,2119.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,EU27_2007,2012,16356.4,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,FI,2012,77.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,FR,2012,1773.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,HU,2012,266.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,IS,2012,5.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,IT,2012,2538.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,LT,2012,160.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,LU,2012,11.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,LV,2012,49.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,MT,2012,8.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,NL,2012,382.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,NO,2012,137.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,PL,2012,1040.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,PT,2012,328.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,RO,2012,668.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,SE,2012,191.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,SI,2012,51.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,SK,2012,117.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,F,UK,2012,2607.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,AT,2012,90.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,BE,2012,193.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,BG,2012,168.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,CY,2012,14.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,CZ,2012,155.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,DE,2012,1387.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,DK,2012,93.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,EE,2012,27.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,EEA,2012,10303.7,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,EL,2012,242.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,ES,2012,1152.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,EU27_2007,2012,10222.7,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,FI,2012,43.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,FR,2012,1282.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,HU,2012,112.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,IS,2012,2.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,IT,2012,1368.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,LT,2012,66.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,LU,2012,8.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,LV,2012,21.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,MT,2012,5.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,NL,2012,234.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,NO,2012,78.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,PL,2012,602.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,PT,2012,195.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,RO,2012,441.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,SE,2012,116.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,SI,2012,21.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,SK,2012,74.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,M,UK,2012,2102.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,AT,2012,232.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,BE,2012,573.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,BG,2012,421.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,CY,2012,33.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,CZ,2012,394.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,DE,2012,3688.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,DK,2012,228.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,EE,2012,88.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,EEA,2012,26803.1,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,EL,2012,678.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,ES,2012,3271.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,EU27_2007,2012,26579.1,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,FI,2012,120.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,FR,2012,3055.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,HU,2012,379.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,IS,2012,8.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,IT,2012,3907.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,LT,2012,226.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,LU,2012,20.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,LV,2012,70.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,MT,2012,14.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,NL,2012,617.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,NO,2012,216.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,PL,2012,1642.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,PT,2012,523.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,RO,2012,1110.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,SE,2012,307.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,SI,2012,72.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,SK,2012,191.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1015,T,UK,2012,4709.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,AT,2012,434.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,BE,2012,545.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,BG,2012,512.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,CY,2012,35.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,CZ,2012,510.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,DE,2012,5665.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,DK,2012,380.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,EE,2012,86.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,EEA,2012,25344.8,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,EL,2012,537.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,ES,2012,1846.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,EU27_2007,2012,24971.3,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,FI,2012,328.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,FR,2012,2019.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,HU,2012,913.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,IS,2012,20.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,IT,2012,1831.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,LT,2012,204.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,LU,2012,23.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,LV,2012,212.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,MT,2012,15.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,NL,2012,995.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,NO,2012,353.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,PL,2012,2491.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,PT,2012,374.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,RO,2012,1049.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,SE,2012,500.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,SI,2012,125.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,SK,2012,381.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,F,UK,2012,2951.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,AT,2012,381.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,BE,2012,370.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,BG,2012,379.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,CY,2012,31.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,CZ,2012,336.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,DE,2012,4962.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,DK,2012,287.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,EE,2012,48.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,EEA,2012,18938.1,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,EL,2012,365.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,ES,2012,1348.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,EU27_2007,2012,18702.1,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,FI,2012,305.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,FR,2012,1545.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,HU,2012,675.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,IS,2012,11.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,IT,2012,1252.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,LT,2012,136.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,LU,2012,21.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,LV,2012,115.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,MT,2012,11.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,NL,2012,679.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,NO,2012,224.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,PL,2012,1513.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,PT,2012,281.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,RO,2012,895.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,SE,2012,328.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,SI,2012,108.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,SK,2012,225.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,M,UK,2012,2093.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,AT,2012,815.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,BE,2012,915.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,BG,2012,891.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,CY,2012,67.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,CZ,2012,846.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,DE,2012,10628.6,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,DK,2012,668.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,EE,2012,134.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,EEA,2012,44283.0,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,EL,2012,903.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,ES,2012,3194.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,EU27_2007,2012,43673.4,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,FI,2012,633.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,FR,2012,3565.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,HU,2012,1589.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,IS,2012,31.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,IT,2012,3084.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,LT,2012,341.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,LU,2012,44.1,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,LV,2012,328.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,MT,2012,26.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,NL,2012,1675.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,NO,2012,577.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,PL,2012,4004.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,PT,2012,655.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,RO,2012,1944.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,SE,2012,828.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,SI,2012,234.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,SK,2012,606.7,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,AS1095,T,UK,2012,5045.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,AT,2012,575.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,BE,2012,925.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,BG,2012,764.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,CY,2012,53.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,CZ,2012,748.9,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,DE,2012,7967.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,DK,2012,516.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,EE,2012,147.3,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,EEA,2012,41844.3,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,EL,2012,973.5,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,ES,2012,3965.2,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,EU27_2007,2012,41327.6,e
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,FI,2012,405.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,FR,2012,3793.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,HU,2012,1180.4,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,IS,2012,25.8,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,IT,2012,4370.0,
dataflow,ESTAT:HLTH_DPEH170(1.0),A,THS,PB1000,TOTAL,F,LT,2012,365.3,
