STRUCTURE,STRUCTURE_ID,freq,unit,barrier,hlth_pb,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,AT,2012,265.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,BE,2012,244.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,BG,2012,215.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,CY,2012,11.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,CZ,2012,157.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,DE,2012,1794.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,DK,2012,112.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,EE,2012,41.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,EEA,2012,9882.2,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,EL,2012,193.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,ES,2012,856.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,EU27_2007,2012,9800.5,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,FI,2012,79.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,FR,2012,1062.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,HU,2012,196.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,IS,2012,7.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,IT,2012,965.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,LT,2012,88.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,LU,2012,10.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,LV,2012,57.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,MT,2012,6.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,NL,2012,335.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,NO,2012,74.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,PL,2012,884.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,PT,2012,239.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,RO,2012,243.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,SE,2012,222.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,SI,2012,46.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,SK,2012,152.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,F,UK,2012,1317.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,AT,2012,194.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,BE,2012,161.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,BG,2012,142.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,CY,2012,5.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,CZ,2012,101.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,DE,2012,1835.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,DK,2012,81.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,EE,2012,21.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,EEA,2012,7252.9,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,EL,2012,144.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,ES,2012,621.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,EU27_2007,2012,7198.5,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,FI,2012,88.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,FR,2012,769.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,HU,2012,138.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,IS,2012,5.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,IT,2012,641.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,LT,2012,43.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,LU,2012,12.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,LV,2012,27.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,MT,2012,4.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,NL,2012,244.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,NO,2012,49.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,PL,2012,455.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,PT,2012,164.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,RO,2012,190.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,SE,2012,134.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,SI,2012,45.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,SK,2012,69.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,M,UK,2012,862.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,AT,2012,459.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,BE,2012,405.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,BG,2012,358.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,CY,2012,17.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,CZ,2012,259.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,DE,2012,3629.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,DK,2012,193.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,EE,2012,62.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,EEA,2012,17135.2,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,EL,2012,338.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,ES,2012,1477.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,EU27_2007,2012,16999.0,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,FI,2012,168.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,FR,2012,1832.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,HU,2012,335.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,IS,2012,12.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,IT,2012,1606.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,LT,2012,131.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,LU,2012,22.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,LV,2012,84.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,MT,2012,11.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,NL,2012,579.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,NO,2012,123.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,PL,2012,1339.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,PT,2012,403.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,RO,2012,433.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,SE,2012,356.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,SI,2012,91.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,SK,2012,221.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1040,T,UK,2012,2179.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,AT,2012,64.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,BE,2012,149.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,BG,2012,123.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,CY,2012,9.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,CZ,2012,64.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,DE,2012,1094.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,DK,2012,62.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,EE,2012,17.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,EEA,2012,4551.4,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,EL,2012,149.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,ES,2012,286.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,EU27_2007,2012,4469.2,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,FI,2012,74.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,FR,2012,284.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,HU,2012,165.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,IS,2012,3.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,IT,2012,346.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,LT,2012,39.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,LU,2012,3.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,LV,2012,41.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,MT,2012,5.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,NL,2012,191.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,NO,2012,78.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,PL,2012,367.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,PT,2012,49.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,RO,2012,250.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,SE,2012,102.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,SI,2012,13.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,SK,2012,67.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,F,UK,2012,444.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,AT,2012,74.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,BE,2012,124.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,BG,2012,119.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,CY,2012,10.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,CZ,2012,49.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,DE,2012,1016.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,DK,2012,66.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,EE,2012,9.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,EEA,2012,4534.5,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,EL,2012,119.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,ES,2012,248.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,EU27_2007,2012,4468.6,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,FI,2012,88.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,FR,2012,362.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,HU,2012,151.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,IS,2012,3.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,IT,2012,350.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,LT,2012,41.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,LU,2012,4.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,LV,2012,23.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,MT,2012,4.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,NL,2012,205.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,NO,2012,62.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,PL,2012,265.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,PT,2012,56.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,RO,2012,258.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,SE,2012,115.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,SI,2012,14.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,SK,2012,51.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,M,UK,2012,635.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,AT,2012,138.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,BE,2012,274.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,BG,2012,242.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,CY,2012,20.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,CZ,2012,114.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,DE,2012,2110.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,DK,2012,128.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,EE,2012,26.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,EEA,2012,9085.9,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,EL,2012,269.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,ES,2012,535.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,EU27_2007,2012,8937.8,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,FI,2012,163.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,FR,2012,646.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,HU,2012,316.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,IS,2012,7.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,IT,2012,696.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,LT,2012,80.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,LU,2012,7.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,LV,2012,64.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,MT,2012,9.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,NL,2012,397.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,NO,2012,141.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,PL,2012,633.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,PT,2012,105.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,RO,2012,508.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,SE,2012,218.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,SI,2012,28.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,SK,2012,118.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,PB1041,T,UK,2012,1080.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,AT,2012,329.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,BE,2012,394.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,BG,2012,338.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,CY,2012,21.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,CZ,2012,222.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,DE,2012,2888.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,DK,2012,174.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,EE,2012,58.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,EEA,2012,14433.7,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,EL,2012,342.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,ES,2012,1143.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,EU27_2007,2012,14269.7,e
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,FI,2012,154.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,FR,2012,1346.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,HU,2012,361.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,IS,2012,10.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,IT,2012,1311.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,LT,2012,127.9,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,LU,2012,14.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,LV,2012,98.7,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,MT,2012,11.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,NL,2012,526.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,NO,2012,153.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,PL,2012,1251.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,PT,2012,288.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,RO,2012,493.5,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,SE,2012,325.1,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,SI,2012,60.2,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,SK,2012,220.0,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,F,UK,2012,1762.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,M,AT,2012,268.6,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,M,BE,2012,285.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,M,BG,2012,261.8,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,M,CY,2012,16.4,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,M,CZ,2012,151.3,
dataflow,ESTAT:HLTH_DSI060(1.0),A,THS,PTP_LD1,TOTAL,M,DE,2012,2851.8,
