STRUCTURE,STRUCTURE_ID,freq,isced97,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,F,LV,2008,61.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,F,MT,2008,61.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,F,PL,2008,58.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,F,RO,2008,58.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,F,SI,2008,59.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,F,SK,2008,62.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,F,TR,2008,50.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,AT,2008,68.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,BE,2008,63.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,BG,2008,67.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,CY,2008,73.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,CZ,2008,62.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,EL,2008,72.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,ES,2008,71.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,HU,2008,59,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,LV,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,MT,2008,67.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,PL,2008,60.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,RO,2008,62.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,SI,2008,64.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,SK,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,M,TR,2008,57.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,AT,2008,67.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,BE,2008,61.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,BG,2008,64.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,CY,2008,70.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,CZ,2008,59.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,EL,2008,69.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,ES,2008,68.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,HU,2008,56.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,LV,2008,63,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,MT,2008,64.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,PL,2008,59.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,RO,2008,60.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,SI,2008,62.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,SK,2008,63.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y45-54,T,TR,2008,53.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,AT,2008,64.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,BE,2008,63.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,BG,2008,57.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,CY,2008,63.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,CZ,2008,59.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,EL,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,ES,2008,62.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,HU,2008,51.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,LV,2008,59.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,MT,2008,61.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,PL,2008,58.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,RO,2008,55.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,SI,2008,62.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,SK,2008,60.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,F,TR,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,AT,2008,65.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,BE,2008,66.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,BG,2008,62,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,CY,2008,71.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,CZ,2008,63.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,EL,2008,73.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,ES,2008,70.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,HU,2008,57.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,LV,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,MT,2008,69,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,PL,2008,60.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,RO,2008,58.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,SI,2008,64.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,SK,2008,62,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,M,TR,2008,55.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,AT,2008,65.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,BE,2008,65.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,BG,2008,59.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,CY,2008,67.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,CZ,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,EL,2008,68.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,ES,2008,66.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,HU,2008,54,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,LV,2008,60.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,MT,2008,65.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,PL,2008,59.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,RO,2008,56.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,SI,2008,63.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,SK,2008,61.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y55-64,T,TR,2008,51,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,AT,2008,62.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,BE,2008,62,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,BG,2008,49.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,CY,2008,59.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,CZ,2008,58.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,EL,2008,59.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,ES,2008,58.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,HU,2008,51.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,LV,2008,55.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,MT,2008,59.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,PL,2008,54.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,RO,2008,49,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,SI,2008,49.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,SK,2008,53.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,F,TR,2008,43,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,AT,2008,64.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,BE,2008,67.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,BG,2008,56,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,CY,2008,71.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,CZ,2008,65.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,EL,2008,70,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,ES,2008,72.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,HU,2008,52.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,LV,2008,58.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,MT,2008,66,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,PL,2008,58.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,RO,2008,53.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,SI,2008,63.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,SK,2008,57.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,M,TR,2008,53.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,AT,2008,63.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,BE,2008,64.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,BG,2008,52,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,CY,2008,65.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,CZ,2008,61.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,EL,2008,64,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,ES,2008,64.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,HU,2008,51.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,LV,2008,56.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,MT,2008,62.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,PL,2008,56.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,RO,2008,50.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,SI,2008,55.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,SK,2008,55.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y65-74,T,TR,2008,47.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,AT,2008,50.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,BE,2008,56.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,BG,2008,39.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,CY,2008,49.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,CZ,2008,45.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,EL,2008,47.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,ES,2008,53.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,HU,2008,39.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,LV,2008,48.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,MT,2008,53.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,PL,2008,47.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,RO,2008,41.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,SI,2008,48.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,SK,2008,44,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,F,TR,2008,39.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,AT,2008,57.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,BE,2008,64,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,BG,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,CY,2008,62.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,CZ,2008,49.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,EL,2008,61.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,ES,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,HU,2008,50.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,LV,2008,56.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,MT,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,PL,2008,55.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,RO,2008,44.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,SI,2008,60.0,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,SK,2008,55.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,M,TR,2008,46.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,AT,2008,53.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,BE,2008,59.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,BG,2008,41.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,CY,2008,54.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,CZ,2008,47,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,EL,2008,53.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,ES,2008,58,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,HU,2008,43.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,LV,2008,50.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,MT,2008,56.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,PL,2008,50,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,RO,2008,42.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,SI,2008,52.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,SK,2008,47.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y75-84,T,TR,2008,42.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,AT,2008,44.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,BG,2008,36.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,CY,2008,44,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,CZ,2008,39.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,EL,2008,42.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,ES,2008,54.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,HU,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,LV,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,MT,2008,56.5,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,PL,2008,43.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,RO,2008,36.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,SK,2008,33,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,F,TR,2008,33.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,AT,2008,54,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,BE,2008,59.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,BG,2008,44.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,CY,2008,42.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,EL,2008,49.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,ES,2008,56.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,HU,2008,55.5,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,MT,2008,51.9,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,PL,2008,47.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,RO,2008,36.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,M,TR,2008,41.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,AT,2008,47,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,BG,2008,39.9,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,CY,2008,43.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,CZ,2008,40.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,EL,2008,45.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,ES,2008,55.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,HU,2008,43.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,LV,2008,48.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,MT,2008,54.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,PL,2008,44.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,RO,2008,36.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,SK,2008,35.9,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y_GE85,T,TR,2008,36.4,
