STRUCTURE,STRUCTURE_ID,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,AT,2006,36.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,AT,2014,20.30,b
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,AT,2019,18.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2001,58.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2004,64.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2006,60.12,bd
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2007,61.79,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2008,62.26,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2009,63.64,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2010,60.12,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2011,58.68,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2012,57.71,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2013,56.40,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2014,56.09,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2015,55.79,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2016,54.66,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2017,52.88,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2018,53.19,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2019,55.10,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2020,62.06,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BE,2021,57.33,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BG,2008,4.80,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BG,2014,2.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BG,2019,3.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BG,2020,5.80,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,BG,2021,8.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CH,2000,51.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CH,2001,54.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CH,2002,55.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CH,2003,58.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CH,2004,57.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CH,2005,59.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CH,2006,61.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CH,2007,56.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CH,2010,46.00,b
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CY,2003,34.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CY,2008,40.80,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CY,2014,32.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CY,2019,25.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CY,2020,38.00,bd
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CY,2021,43.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2002,16.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2008,19.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2010,17.43,b
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2011,17.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2012,17.97,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2013,19.59,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2014,18.82,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2015,19.34,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2016,20.24,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2017,20.26,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2018,21.45,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2019,22.85,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2020,23.85,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,CZ,2021,25.35,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2001,55.80,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2003,48.00,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2005,63.00,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2006,60.00,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2007,56.00,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2009,61.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2010,56.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2013,58.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2014,37.20,bd
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2015,38.10,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2016,36.50,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2017,35.30,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2018,34.80,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2019,38.00,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2020,38.80,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2021,47.30,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DE,2022,43.30,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2002,6.20,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2003,19.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2004,30.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2005,34.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2006,33.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2007,39.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2008,51.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2009,50.00,b
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2010,47.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2011,48.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2012,48.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2013,45.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2014,47.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2015,45.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2016,44.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2017,47.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2018,50.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2019,52.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2020,52.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2021,75.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,DK,2022,78.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2008,1.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2009,1.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2010,1.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2011,0.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2012,0.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2013,1.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2014,1.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2015,1.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2016,2.80,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2017,4.80,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2018,10.20,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2019,15.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2020,12.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EE,2021,21.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EL,2009,41.61,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EL,2014,48.91,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EL,2018,51.03,b
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EL,2019,58.92,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EL,2020,73.51,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EL,2021,65.27,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2001,61.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2002,61.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2003,67.20,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2004,68.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2005,68.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2006,70.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2007,67.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2008,62.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2009,65.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2010,65.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2011,56.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2012,57.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2013,57.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2014,56.20,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2015,56.20,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2016,56.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2017,55.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2018,55.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2019,54.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2020,54.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2021,67.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,ES,2022,69.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2009,54.56,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2010,51.48,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2011,48.55,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2014,41.37,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2015,39.99,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2016,40.21,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2017,40.20,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2018,41.00,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2019,41.82,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2020,43.83,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU27_2020,2021,50.77,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU28,2009,56.61,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU28,2010,53.97,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU28,2011,51.55,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU28,2014,45.14,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU28,2015,43.73,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU28,2016,43.87,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU28,2017,44.10,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU28,2018,44.74,e
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,EU28,2019,45.45,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2001,25.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2002,43.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2003,45.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2004,46.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2005,52.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2006,46.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2007,48.36,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2008,51.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2009,46.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2010,40.30,b
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2011,38.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2012,36.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2013,41.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2014,40.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2015,43.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2016,47.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2017,47.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2018,49.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2019,47.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2020,53.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2021,62.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FI,2022,59.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2001,65.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2002,65.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2003,67.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2004,65.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2005,63.90,b
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2006,63.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2007,63.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2008,63.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2009,64.80,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2010,63.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2011,56.20,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2012,55.20,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2013,53.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2014,51.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2015,48.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2016,50.80,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2017,50.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2018,49.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2019,51.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2020,52.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,FR,2021,59.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2000,28.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2001,28.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2002,30.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2003,36.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2004,36.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2005,38.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2006,40.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2007,44.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2008,40.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2009,46.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2010,39.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2011,34.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2012,30.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2013,23.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2014,21.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2015,19.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2016,21.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2017,21.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2018,23.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2019,29.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2020,34.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2021,39.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HR,2022,31.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2003,36.80,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2004,38.90,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2005,37.90,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2006,37.10,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2007,34.00,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2008,34.20,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2009,37.80,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2010,31.60,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2011,29.70,b
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2012,31.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2013,30.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2014,29.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2015,27.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2016,26.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2017,24.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2018,26.80,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2019,24.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2020,23.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2021,30.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,HU,2022,22.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2003,62.20,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2004,61.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2005,63.00,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2006,60.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2007,61.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2008,70.10,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2009,53.80,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2010,63.80,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2011,56.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2012,56.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2013,59.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2014,60.20,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2015,55.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2016,54.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2017,57.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2018,68.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2019,58.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2020,70.50,b
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2021,75.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IE,2022,74.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IS,2015,43.00,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IS,2016,47.00,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IS,2017,45.00,d
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IS,2018,49.40,b
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IS,2019,47.50,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IS,2020,54.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IS,2021,60.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2000,40.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2001,50.70,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2002,55.20,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2003,60.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2004,63.40,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2005,66.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2006,68.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2007,66.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2008,64.90,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2009,66.30,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2010,65.60,
dataflow,ESTAT:HLTH_PS_IMMU(1.0),A,PC,IT,2011,62.40,
