STRUCTURE,STRUCTURE_ID,freq,unit,source,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2001,50.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2002,54.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2003,53.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2004,55.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2005,56.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2006,60.10,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2007,62.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2008,62.20,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2009,62.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2010,61.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2011,62.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2012,62.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2013,62.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2014,61.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2015,61.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2016,61.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2017,61.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2018,60.20,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BE,2019,59.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BG,2015,13.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BG,2016,21.20,b
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,BG,2017,20.55,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2007,31.76,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2008,31.76,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2011,31.28,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2012,31.28,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2013,31.72,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2014,33.64,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2015,35.48,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2016,35.15,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2017,34.79,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2018,33.21,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CY,2019,31.35,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2004,25.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2005,31.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2006,35.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2007,42.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2008,49.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2009,48.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2010,49.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2011,52.20,b
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2012,54.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2013,57.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2014,60.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2015,61.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2016,60.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2017,60.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2018,60.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2019,60.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,CZ,2020,58.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2006,57.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2007,53.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2008,53.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2009,54.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2010,53.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2011,55.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2012,56.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2013,56.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2014,54.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2015,51.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2016,51.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2017,49.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2018,50.10,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DE,2019,49.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DK,2008,73.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DK,2010,77.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DK,2012,83.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DK,2014,84.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DK,2016,82.10,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DK,2018,83.20,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,DK,2020,83.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2003,37.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2004,41.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2005,42.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2006,43.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2007,44.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2008,51.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2009,52.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2010,62.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2011,51.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2012,52.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2013,53.40,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2014,58.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2015,50.80,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2016,56.30,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2017,55.90,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2018,52.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2019,55.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,EE,2020,53.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2001,87.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2002,87.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2003,87.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2004,87.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2005,87.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2006,86.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2007,84.40,b
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2008,84.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2009,85.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2010,84.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2011,84.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2012,83.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2013,83.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2014,82.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2015,82.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2016,82.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2017,81.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2018,81.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2019,81.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FI,2020,80.50,e
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2004,37.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2005,44.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2006,48.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2007,50.10,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2008,52.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2009,52.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2010,52.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2011,52.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2012,52.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2013,51.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2014,52.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2015,51.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2016,50.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2017,49.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2018,50.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2019,48.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,FR,2020,42.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2006,63.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2007,63.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2008,63.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2009,57.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2010,57.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2011,57.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2012,60.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2013,60.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2014,60.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2015,60.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2016,60.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2017,60.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2018,64.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2019,60.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2020,56.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HR,2021,56.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2006,49.23,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2007,46.31,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2008,45.56,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2009,47.03,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2010,47.13,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2011,46.06,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2012,44.27,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2013,43.19,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2014,42.08,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2015,42.27,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2016,41.98,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2017,41.09,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2018,40.02,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2019,39.07,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,HU,2020,33.65,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2002,78.40,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2003,79.50,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2004,77.10,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2005,76.80,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2006,78.10,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2007,75.30,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2008,77.40,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2009,75.70,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2010,73.90,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2011,74.50,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2012,71.40,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2013,70.20,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2014,76.50,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2015,74.70,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2016,75.10,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2017,73.80,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2018,74.30,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2019,71.60,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IE,2020,76.10,dp
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2000,61.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2001,62.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2002,62.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2003,62.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2004,61.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2005,61.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2006,62.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2007,62.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2008,62.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2009,61.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2010,59.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2011,58.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2012,59.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2013,59.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2014,59.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2015,58.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2016,55.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2017,57.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2018,57.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2019,61.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IS,2020,62.00,d
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2004,59.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2005,60.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2006,59.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2007,61.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2008,60.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2009,60.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2010,59.20,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2011,59.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2012,57.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2013,62.20,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2014,57.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2015,55.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2016,60.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2017,59.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2018,60.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2019,60.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,IT,2020,51.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LI,2009,57.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LI,2010,30.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LI,2011,47.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LI,2014,11.65,b
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LI,2015,14.43,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LI,2016,8.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LI,2017,8.10,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LI,2018,5.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LI,2019,2.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2006,12.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2007,22.20,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2008,23.20,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2009,25.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2010,28.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2011,32.60,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2012,37.50,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2013,38.40,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2014,40.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2015,44.80,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2016,46.20,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2017,48.30,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2018,50.00,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2019,52.90,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2020,45.70,
dataflow,ESTAT:HLTH_PS_SCRE(1.0),A,PC,PRG,C50,LT,2021,45.50,p
