STRUCTURE,STRUCTURE_ID,freq,unit,severity,sizeclas,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,E,EU15_NO,2005,1753,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,E,EU15_NO,2006,1714,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,E,EU15_NO,2007,1913,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,1996,8951,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,1997,9058,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,1998,9409,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,1999,9496,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,2000,7868,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,2001,7022,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,2002,7079,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,2003,7056,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,2004,7174,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,2005,6867,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,2006,7075,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,F,EU15_NO,2007,5948,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,1996,3156,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,1997,3181,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,1998,3275,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,1999,3434,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,2000,3447,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,2001,3134,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,2002,3314,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,2003,3188,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,2004,3063,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,2005,2975,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,2006,3023,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,G,EU15_NO,2007,2823,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,H,EU15_NO,1996,4754,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,H,EU15_NO,1997,4632,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,H,EU15_NO,1998,4901,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,H,EU15_NO,1999,5359,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,H,EU15_NO,2002,3856,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,H,EU15_NO,2003,3880,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,H,EU15_NO,2004,3803,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,H,EU15_NO,2005,3655,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,H,EU15_NO,2006,3716,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,H,EU15_NO,2007,3441,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,1996,8447,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,1997,8320,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,1998,8402,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,1999,7464,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,2000,5278,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,2001,4823,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,2002,4103,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,2003,3713,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,2004,3801,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,2005,3871,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,2006,3615,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,I,EU15_NO,2007,3705,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,1996,1859,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,1997,1864,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,1998,1912,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,1999,1841,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,2000,1162,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,2001,1094,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,2002,1231,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,2003,1308,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,2004,1213,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,2005,1006,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,2006,1044,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,10-49,J_K,EU15_NO,2007,923,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,A,EU15_NO,2002,118775,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,A,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,A,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,A,EU15_NO,2007,123678,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,A_D-K,EU15_NO,2000,4899,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,A_D-K,EU15_NO,2001,4334,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,A_D-K,EU15_NO,2002,3940,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,A_D-K,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,A_D-K,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,A_D-K,EU15_NO,2007,3469,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,D,EU15_NO,2000,4174,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,D,EU15_NO,2001,3731,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,D,EU15_NO,2002,3355,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,D,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,D,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,D,EU15_NO,2007,3009,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,E,EU15_NO,2002,1764,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,E,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,E,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,E,EU15_NO,2007,2140,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,F,EU15_NO,2000,7558,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,F,EU15_NO,2001,6117,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,F,EU15_NO,2002,5448,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,F,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,F,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,F,EU15_NO,2007,4626,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,G,EU15_NO,2000,5771,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,G,EU15_NO,2001,5470,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,G,EU15_NO,2002,5544,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,G,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,G,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,G,EU15_NO,2007,4849,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,H,EU15_NO,2002,10225,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,H,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,H,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,H,EU15_NO,2007,8347,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,I,EU15_NO,2000,6370,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,I,EU15_NO,2001,5531,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,I,EU15_NO,2002,3962,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,I,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,I,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,I,EU15_NO,2007,3826,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,J_K,EU15_NO,2000,3715,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,J_K,EU15_NO,2001,3391,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,J_K,EU15_NO,2002,3313,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,J_K,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,J_K,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,250-499,J_K,EU15_NO,2007,2980,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A,EU15_NO,2002,19078,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,1996,4043,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,1997,4069,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,1998,4079,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,1999,4085,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,2000,5243,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,2001,4747,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,2002,4581,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,2003,4503,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,2004,4315,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,2005,4096,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,2006,4223,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,A_D-K,EU15_NO,2007,3573,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,1996,3961,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,1997,4061,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,1998,4015,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,1999,3716,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,2000,5042,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,2001,4642,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,2002,4419,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,2003,4291,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,2004,4109,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,2005,4044,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,2006,4093,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,D,EU15_NO,2007,3560,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,E,EU15_NO,1996,1966,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,E,EU15_NO,1997,2398,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,E,EU15_NO,1998,2267,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,E,EU15_NO,1999,2001,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,E,EU15_NO,2002,2363,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,E,EU15_NO,2003,2488,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,E,EU15_NO,2004,2504,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,E,EU15_NO,2005,2518,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,E,EU15_NO,2006,2273,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,E,EU15_NO,2007,2270,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,1996,5961,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,1997,6050,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,1998,6476,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,1999,6400,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,2000,8669,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,2001,7729,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,2002,7902,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,2003,7770,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,2004,7747,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,2005,6814,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,2006,7031,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,F,EU15_NO,2007,5290,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,1996,2657,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,1997,2708,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,1998,2776,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,1999,3116,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,2000,4052,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,2001,3861,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,2002,4075,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,2003,4108,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,2004,3929,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,2005,3911,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,2006,3961,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,G,EU15_NO,2007,3509,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,H,EU15_NO,1996,4226,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,H,EU15_NO,1997,4089,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,H,EU15_NO,1998,4501,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,H,EU15_NO,1999,5237,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,H,EU15_NO,2002,5110,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,H,EU15_NO,2003,5055,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,H,EU15_NO,2004,4904,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,H,EU15_NO,2005,4393,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,H,EU15_NO,2006,4320,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,H,EU15_NO,2007,3558,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,1996,6825,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,1997,7028,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,1998,6930,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,1999,7138,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,2000,5422,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,2001,4664,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,2002,4009,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,2003,3847,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,2004,3796,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,2005,4055,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,2006,4041,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,I,EU15_NO,2007,3616,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,1996,2684,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,1997,2625,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,1998,2629,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,1999,3003,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,2000,3549,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,2001,3371,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,2002,3377,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,2003,3359,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,2004,3073,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,2005,2638,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,2006,2847,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,50-249,J_K,EU15_NO,2007,2432,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A,EU15_NO,2002,18095,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,1996,2943,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,1997,3020,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,1998,2985,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,1999,3254,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,2000,4202,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,2001,3630,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,2002,3271,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,2003,3080,
