STRUCTURE,STRUCTURE_ID,freq,unit,severity,sizeclas,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,2004,3088,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,2005,3393,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,2006,3559,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,A_D-K,EU15_NO,2007,3216,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,1996,3552,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,1997,3679,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,1998,3557,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,1999,3342,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,2000,3079,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,2001,2833,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,2002,2452,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,2003,2295,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,2004,2302,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,2005,2722,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,2006,2662,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,D,EU15_NO,2007,2413,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,E,EU15_NO,1996,1326,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,E,EU15_NO,1997,1218,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,E,EU15_NO,1998,1202,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,E,EU15_NO,1999,1019,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,E,EU15_NO,2002,2329,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,E,EU15_NO,2003,2246,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,E,EU15_NO,2004,2188,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,E,EU15_NO,2005,2251,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,E,EU15_NO,2006,1507,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,E,EU15_NO,2007,1748,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,1996,5603,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,1997,5488,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,1998,5401,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,1999,5125,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,2000,6366,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,2001,5005,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,2002,4570,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,2003,4232,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,2004,4124,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,2005,4708,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,2006,4833,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,F,EU15_NO,2007,3924,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,1996,2155,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,1997,2152,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,1998,2296,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,1999,2315,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,2000,6037,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,2001,5306,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,2002,5811,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,2003,5535,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,2004,5807,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,2005,6216,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,2006,6334,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,G,EU15_NO,2007,6011,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,H,EU15_NO,1996,3679,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,H,EU15_NO,1997,3603,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,H,EU15_NO,1998,4091,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,H,EU15_NO,1999,3195,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,H,EU15_NO,2002,24823,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,H,EU15_NO,2003,27219,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,H,EU15_NO,2004,25883,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,H,EU15_NO,2005,17191,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,H,EU15_NO,2006,19774,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,H,EU15_NO,2007,16486,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,1996,3701,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,1997,3685,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,1998,3600,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,1999,4583,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,2000,6196,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,2001,5254,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,2002,4169,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,2003,4096,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,2004,4475,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,2005,3996,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,2006,3897,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,I,EU15_NO,2007,3726,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,1996,1383,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,1997,1597,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,1998,1632,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,1999,2893,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,2000,3393,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,2001,2690,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,2002,2583,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,2003,2193,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,2004,1992,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,2005,2867,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,2006,3364,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE250,J_K,EU15_NO,2007,3093,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,A,EU15_NO,2002,9786,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,A,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,A,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,A,EU15_NO,2007,20488,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,A_D-K,EU15_NO,2000,3829,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,A_D-K,EU15_NO,2001,3253,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,A_D-K,EU15_NO,2002,2913,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,A_D-K,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,A_D-K,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,A_D-K,EU15_NO,2007,3307,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,D,EU15_NO,2000,2488,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,D,EU15_NO,2001,2348,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,D,EU15_NO,2002,1965,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,D,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,D,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,D,EU15_NO,2007,2297,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,E,EU15_NO,2002,2582,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,E,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,E,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,E,EU15_NO,2007,1671,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,F,EU15_NO,2000,5288,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,F,EU15_NO,2001,3997,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,F,EU15_NO,2002,3775,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,F,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,F,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,F,EU15_NO,2007,3674,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,G,EU15_NO,2000,6232,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,G,EU15_NO,2001,5186,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,G,EU15_NO,2002,6006,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,G,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,G,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,G,EU15_NO,2007,7493,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,H,EU15_NO,2002,75764,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,H,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,H,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,H,EU15_NO,2007,48417,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,I,EU15_NO,2000,6142,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,I,EU15_NO,2001,5170,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,I,EU15_NO,2002,4232,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,I,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,I,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,I,EU15_NO,2007,3789,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,J_K,EU15_NO,2000,3201,b
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,J_K,EU15_NO,2001,2272,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,J_K,EU15_NO,2002,2147,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,J_K,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,J_K,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,GE500,J_K,EU15_NO,2007,3333,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,1996,6737,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,1997,6618,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,1998,6772,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,1999,7039,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,2000,6610,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,2001,6144,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,2002,5183,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,2003,5038,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,2004,5056,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,2005,4557,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,2006,4279,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A,EU15_NO,2007,3728,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,1996,4229,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,1997,4104,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,1998,4096,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,1999,4090,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,2000,4019,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,2001,3839,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,2002,3527,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,2003,3327,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,2004,3171,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,2005,3096,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,2006,3092,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,A_D-K,EU15_NO,2007,2734,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,1996,4691,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,1997,4632,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,1998,4533,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,1999,4502,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,2000,4453,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,2001,4323,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,2002,3917,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,2003,3718,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,2004,3575,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,2005,3520,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,2006,3421,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,D,EU15_NO,2007,3097,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,1996,1718,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,1997,1738,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,1998,1707,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,1999,1517,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,2000,1609,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,2001,1442,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,2002,1823,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,2003,1840,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,2004,1819,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,2005,1881,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,2006,1559,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,E,EU15_NO,2007,1717,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,1996,8022,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,1997,7946,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,1998,8011,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,1999,7801,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,2000,7550,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,2001,7240,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,2002,6883,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,2003,6484,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,2004,6243,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,2005,6061,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,2006,6115,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,F,EU15_NO,2007,5014,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,1996,2411,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,1997,2378,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,1998,2438,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,1999,2483,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,2000,2510,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,2001,2425,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,2002,2454,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,2003,2283,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,2004,2177,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,2005,2170,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,2006,2175,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,G,EU15_NO,2007,1996,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,1996,3513,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,1997,3348,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,1998,3571,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,1999,3688,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,2000,3772,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,2001,3532,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,2002,3268,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,2003,3203,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,2004,3023,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,2005,2927,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,2006,2994,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,H,EU15_NO,2007,2589,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,I,EU15_NO,1996,6006,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,I,EU15_NO,1997,5912,
dataflow,ESTAT:HSW_AW_INASZ(1.0),A,RT,D_GE4,TOTAL,I,EU15_NO,1998,5849,
