STRUCTURE,STRUCTURE_ID,freq,unit,severity,bodypart,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP4,EU15_NO,1998,3162,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP4,EU15_NO,1999,3180,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP4,EU15_NO,2000,3055,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP4,EU15_NO,2001,5030,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP4,EU15_NO,2002,3446,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP4,EU15_NO,2003,3614,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP4,EU15_NO,2004,3331,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP4,EU15_NO,2005,3092,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP4,EU15_NO,2006,3034,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP4,EU15_NO,2007,3048,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,1996,19248,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,1997,32208,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,1998,33231,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,1999,33157,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,2000,29557,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,2001,25811,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,2002,28982,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,2003,31154,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,2004,30854,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,2005,30804,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,2006,28575,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP5,EU15_NO,2007,30021,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,1996,14911,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,1997,21712,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,1998,22549,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,1999,22973,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,2000,21107,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,2001,18296,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,2002,21308,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,2003,22534,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,2004,21834,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,2005,23085,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,2006,21032,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP6,EU15_NO,2007,21724,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,1996,5545,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,1997,4757,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,1998,4747,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,1999,4892,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,2000,5371,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,2001,4866,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,2002,5898,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,2003,5877,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,2004,5512,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,2005,5159,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,2006,4976,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP7,EU15_NO,2007,5197,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,1996,340,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,1997,775,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,1998,846,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,1999,838,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,2000,907,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,2001,202,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,2002,1009,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,2003,1120,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,2004,1256,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,2005,679,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,2006,461,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,OTH,EU15_NO,2007,475,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,1996,52877,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,1997,76370,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,1998,79172,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,1999,80500,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,2000,74088,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,2001,72526,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,2002,75379,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,2003,83342,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,2004,78108,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,2005,98653,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,2006,103832,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,TOTAL,EU15_NO,2007,105169,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,1996,1793,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,1997,594,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,1998,608,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,1999,699,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,2000,751,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,2001,4811,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,2002,1224,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,2003,4449,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,2004,1217,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,2005,21184,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,2006,31992,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,UNK,EU15_NO,2007,30906,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,1996,233233,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,1997,246561,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,1998,248351,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,1999,254695,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,2000,262554,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,2001,240588,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,2002,198106,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,2003,173416,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,2004,161936,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,2005,151482,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,2006,147975,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP1,EU15_NO,2007,140292,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,1996,44761,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,1997,48591,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,1998,49680,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,1999,51837,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,2000,55896,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,2001,50030,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,2002,39302,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,2003,34505,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,2004,32589,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,2005,30494,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,2006,30757,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP2,EU15_NO,2007,27234,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,1996,88805,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,1997,151402,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,1998,153556,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,1999,156646,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,2000,162420,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,2001,153160,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,2002,154662,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,2003,144010,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,2004,128840,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,2005,124854,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,2006,121038,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP3,EU15_NO,2007,98313,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,1996,88377,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,1997,97668,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,1998,95606,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,1999,93047,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,2000,103486,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,2001,96960,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,2002,73622,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,2003,63875,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,2004,56407,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,2005,53642,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,2006,51870,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP4,EU15_NO,2007,44166,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,1996,890739,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,1997,966378,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,1998,953701,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,1999,990521,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,2000,1038151,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,2001,948323,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,2002,832398,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,2003,736233,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,2004,677047,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,2005,654344,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,2006,644401,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP5,EU15_NO,2007,580060,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,1996,567003,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,1997,620755,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,1998,603325,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,1999,619007,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,2000,644254,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,2001,588427,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,2002,517439,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,2003,457965,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,2004,428340,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,2005,403574,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,2006,412666,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP6,EU15_NO,2007,370386,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,1996,25183,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,1997,53511,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,1998,55070,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,1999,59709,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,2000,60907,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,2001,60909,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,2002,62349,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,2003,64772,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,2004,54866,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,2005,50387,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,2006,51569,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,BP7,EU15_NO,2007,44130,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,1996,3741,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,1997,1283,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,1998,1289,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,1999,1306,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,2000,3309,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,2001,14049,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,2002,1830,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,2003,10425,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,2004,2580,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,2005,2599,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,2006,2629,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,OTH,EU15_NO,2007,963,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,1996,2176922,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,1997,2425465,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,1998,2395387,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,1999,2417844,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,2000,2372166,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,2001,2190619,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,2002,1916816,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,2003,1735398,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,2004,1599327,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,2005,1512523,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,2006,1499211,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,TOTAL,EU15_NO,2007,1338666,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,1996,235080,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,1997,239316,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,1998,234809,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,1999,191076,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,2000,41189,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,2001,38173,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,2002,37108,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,2003,50197,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,2004,56722,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,2005,41147,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,2006,36306,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,NSP,UNK,EU15_NO,2007,33122,p
