STRUCTURE,STRUCTURE_ID,freq,severity,nace_r1,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M1-3,TOTAL,NR,EU15_NO,2002,614220,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M1-3,TOTAL,NR,EU15_NO,2003,391477,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M1-3,TOTAL,NR,EU15_NO,2004,409526,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M1-3,TOTAL,NR,EU15_NO,2005,448279,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M1-3,TOTAL,NR,EU15_NO,2006,438340,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M1-3,TOTAL,NR,EU15_NO,2007,446617,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,1996,6698,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,1997,4444,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,1998,4506,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,1999,4604,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,2000,6029,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,2001,6535,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,2002,4620,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,2003,4430,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,2004,4713,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,2005,4902,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,2006,3116,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A,NR,EU15_NO,2007,3117,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,1996,67980,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,1997,52175,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,1998,54279,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,1999,58021,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,2000,69439,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,2001,73404,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,2002,66496,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,2003,64513,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,2004,66999,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,2005,72407,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,2006,67289,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,A_D-K,NR,EU15_NO,2007,68949,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,1996,19997,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,1997,14628,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,1998,15013,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,1999,15626,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,2000,18330,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,2001,19434,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,2002,17248,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,2003,16466,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,2004,16526,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,2005,17691,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,2006,16479,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,D,NR,EU15_NO,2007,16785,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,1996,499,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,1997,391,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,1998,358,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,1999,398,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,2000,487,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,2001,458,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,2002,418,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,2003,406,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,2004,491,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,2005,491,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,2006,397,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,E,NR,EU15_NO,2007,362,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,1996,16403,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,1997,12949,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,1998,13614,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,1999,13512,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,2000,16426,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,2001,17207,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,2002,15428,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,2003,14810,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,2004,16157,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,2005,17373,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,2006,17174,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,F,NR,EU15_NO,2007,17327,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,1996,8120,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,1997,6613,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,1998,7149,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,1999,7731,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,2000,8948,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,2001,9560,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,2002,9214,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,2003,9152,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,2004,9388,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,2005,10249,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,2006,9529,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,G,NR,EU15_NO,2007,9918,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,1996,2508,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,1997,2341,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,1998,2469,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,1999,2731,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,2000,3267,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,2001,3244,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,2002,3285,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,2003,3256,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,2004,3327,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,2005,3837,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,2006,3510,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,H,NR,EU15_NO,2007,3645,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,1996,7463,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,1997,5528,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,1998,5596,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,1999,6502,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,2000,7657,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,2001,8355,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,2002,7674,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,2003,7703,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,2004,8100,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,2005,8920,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,2006,8388,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,I,NR,EU15_NO,2007,8564,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,1996,5414,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,1997,5281,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,1998,5574,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,1999,6917,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,2000,8294,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,2001,8612,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,2002,8611,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,2003,8292,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,2004,8297,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,2005,8944,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,2006,8697,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,J_K,NR,EU15_NO,2007,9231,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,1996,85460,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,1997,61431,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,1998,63825,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,1999,68547,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,2000,81430,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,2001,86544,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,2002,77964,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,2003,76584,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,2004,79778,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,2005,86799,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,2006,80954,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,M3-6,TOTAL,NR,EU15_NO,2007,83463,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,1996,180189,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,1997,166200,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,1998,169112,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,1999,192661,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,2000,186116,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,2001,169668,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,2002,155487,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,2003,141733,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,2004,133263,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,2005,106653,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,2006,107611,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A,NR,EU15_NO,2007,94349,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,1996,1775572,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,1997,1960776,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,1998,1933612,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,1999,1976674,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,2000,1940825,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,2001,1801273,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,2002,1526860,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,2003,1380603,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,2004,1279841,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,2005,1192831,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,2006,1188272,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,A_D-K,NR,EU15_NO,2007,1026741,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,1996,600930,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,1997,668738,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,1998,661141,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,1999,657564,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,2000,635296,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,2001,587709,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,2002,478870,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,2003,426054,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,2004,392102,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,2005,369712,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,2006,359944,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,D,NR,EU15_NO,2007,308025,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,1996,5676,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,1997,6931,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,1998,6160,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,1999,5090,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,2000,4934,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,2001,4026,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,2002,9134,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,2003,9166,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,2004,8030,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,2005,7972,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,2006,7210,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,E,NR,EU15_NO,2007,6307,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,1996,391867,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,1997,430365,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,1998,411246,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,1999,406964,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,2000,388656,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,2001,348250,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,2002,310640,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,2003,280439,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,2004,262879,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,2005,243432,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,2006,241255,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,F,NR,EU15_NO,2007,194842,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,1996,170334,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,1997,218949,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,1998,222294,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,1999,235968,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,2000,241171,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,2001,226261,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,2002,219293,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,2003,197101,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,2004,183405,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,2005,175603,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,2006,172240,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,G,NR,EU15_NO,2007,149737,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,1996,69246,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,1997,87546,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,1998,87124,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,1999,92203,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,2000,98466,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,2001,92350,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,2002,80664,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,2003,79791,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,2004,73723,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,2005,72932,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,2006,72285,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,H,NR,EU15_NO,2007,61630,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,1996,265516,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,1997,283571,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,1998,278999,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,1999,272695,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,2000,269712,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,2001,256071,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,2002,151020,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,2003,121767,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,2004,119051,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,2005,107497,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,2006,109999,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,I,NR,EU15_NO,2007,100154,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,1996,68196,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,1997,98476,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,1998,97536,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,1999,113529,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,2000,116475,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,2001,116938,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,2002,121751,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,2003,124553,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,2004,107388,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,2005,109031,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,2006,117730,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,J_K,NR,EU15_NO,2007,111697,p
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,1996,2176922,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,1997,2425465,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,1998,2395387,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,1999,2417844,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,2000,2372167,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,2001,2190618,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,2002,1916815,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,2003,1735397,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,2004,1606838,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,2005,1512523,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,2006,1499211,
dataflow,ESTAT:HSW_AW_NNASV(1.0),A,NSP,TOTAL,NR,EU15_NO,2007,1338666,p
