STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,workproc,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WPR1,EU_V,2005,701.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WPR2,EU_V,2005,259.7,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WPR3,EU_V,2005,94.7,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WPR4,EU_V,2005,268.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WPR5,EU_V,2005,341.7,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WPR6,EU_V,2005,238.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,OTH,EU_V,2005,44.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,1715.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WPR1,EU_V,2005,559.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WPR2,EU_V,2005,200.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WPR3,EU_V,2005,105.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WPR4,EU_V,2005,255.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WPR5,EU_V,2005,318.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WPR6,EU_V,2005,232.6,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,OTH,EU_V,2005,45.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,1808.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WPR1,EU_V,2005,544.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WPR2,EU_V,2005,225.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WPR3,EU_V,2005,167.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WPR4,EU_V,2005,252.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WPR5,EU_V,2005,330.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WPR6,EU_V,2005,243.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,OTH,EU_V,2005,7.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,902.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WPR1,EU_V,2005,161.6,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WPR2,EU_V,2005,56.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WPR3,EU_V,2005,321.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WPR4,EU_V,2005,84.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WPR5,EU_V,2005,118.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WPR6,EU_V,2005,151.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,F,TOTAL,OTH,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WPR1,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WPR3,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WPR4,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WPR5,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WPR6,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,M,TOTAL,OTH,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,6.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WPR1,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WPR2,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WPR3,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WPR4,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WPR5,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WPR6,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,A,OTH,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,A,TOTAL,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,A,WPR1,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,A,WPR2,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,A,WPR3,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,A,WPR4,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,A,WPR5,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,A,WPR6,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,B,TOTAL,EU_V,2005,16.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,B,WPR3,EU_V,2005,13.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,C,OTH,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,C,TOTAL,EU_V,2005,15.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,C,WPR1,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,C,WPR2,EU_V,2005,4.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,C,WPR5,EU_V,2005,4.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,C,WPR6,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,D,OTH,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,D,TOTAL,EU_V,2005,4.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,D,WPR1,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,D,WPR2,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,D,WPR3,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,D,WPR4,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,D,WPR5,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,D,WPR6,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,E,OTH,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,E,TOTAL,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,E,WPR1,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,E,WPR5,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,E,WPR6,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,F,OTH,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,F,TOTAL,EU_V,2005,13.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,F,WPR1,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,F,WPR2,EU_V,2005,7.6,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,F,WPR4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,F,WPR5,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,F,WPR6,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,G,OTH,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,G,TOTAL,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,G,WPR1,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,G,WPR2,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,G,WPR3,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,G,WPR4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,G,WPR5,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,G,WPR6,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,H,TOTAL,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,H,WPR4,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,H,WPR5,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,H,WPR6,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,I,OTH,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,I,TOTAL,EU_V,2005,10.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,I,WPR1,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,I,WPR2,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,I,WPR3,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,I,WPR4,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,I,WPR5,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,I,WPR6,EU_V,2005,6.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,J,TOTAL,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,J,WPR4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,J,WPR6,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,K,OTH,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,K,TOTAL,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,K,WPR1,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,K,WPR2,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,K,WPR3,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,K,WPR4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,K,WPR5,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,K,WPR6,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,L,OTH,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,L,TOTAL,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,L,WPR3,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,L,WPR4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,L,WPR5,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,L,WPR6,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,M,OTH,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,M,TOTAL,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,M,WPR5,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,M,WPR6,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,N,TOTAL,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,N,WPR4,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,N,WPR6,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,O,OTH,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,O,TOTAL,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,O,WPR1,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,O,WPR3,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,O,WPR4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,O,WPR5,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,O,WPR6,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,P,TOTAL,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,TOTAL,OTH,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,4.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,TOTAL,WPR1,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,TOTAL,WPR2,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,TOTAL,WPR3,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,TOTAL,WPR4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,TOTAL,WPR5,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,TOTAL,T,TOTAL,WPR6,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,3.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y15-17,T,TOTAL,WPR2,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y15-17,T,TOTAL,WPR6,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y18-24,T,TOTAL,OTH,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,3.6,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y18-24,T,TOTAL,WPR1,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y18-24,T,TOTAL,WPR2,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y18-24,T,TOTAL,WPR3,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y18-24,T,TOTAL,WPR4,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y18-24,T,TOTAL,WPR5,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y18-24,T,TOTAL,WPR6,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y25-34,T,TOTAL,OTH,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,3.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y25-34,T,TOTAL,WPR1,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y25-34,T,TOTAL,WPR2,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y25-34,T,TOTAL,WPR3,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y25-34,T,TOTAL,WPR4,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y25-34,T,TOTAL,WPR5,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y25-34,T,TOTAL,WPR6,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y35-44,T,TOTAL,OTH,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y35-44,T,TOTAL,WPR1,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y35-44,T,TOTAL,WPR2,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y35-44,T,TOTAL,WPR3,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y35-44,T,TOTAL,WPR4,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y35-44,T,TOTAL,WPR5,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y35-44,T,TOTAL,WPR6,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y45-54,T,TOTAL,OTH,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y45-54,T,TOTAL,WPR1,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y45-54,T,TOTAL,WPR2,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y45-54,T,TOTAL,WPR3,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y45-54,T,TOTAL,WPR4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y45-54,T,TOTAL,WPR5,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y45-54,T,TOTAL,WPR6,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y55-64,T,TOTAL,OTH,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,6.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y55-64,T,TOTAL,WPR1,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y55-64,T,TOTAL,WPR2,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y55-64,T,TOTAL,WPR3,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y55-64,T,TOTAL,WPR4,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y55-64,T,TOTAL,WPR5,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y55-64,T,TOTAL,WPR6,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,OTH,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,6.2,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,WPR1,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,WPR2,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,WPR3,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,WPR4,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,WPR5,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WP2(1.0),A,RT,FAT,Y_GE65,T,TOTAL,WPR6,EU_V,2005,1.2,
