STRUCTURE,STRUCTURE_ID,freq,unit,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,NO,2003,68,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,NO,2004,59,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,NO,2005,64,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,NO,2006,63,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PL,1997,113,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PL,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PL,1999,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PL,2000,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PL,2001,78,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PL,2002,76,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PL,2003,82,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PL,2004,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PL,2005,80,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PL,2006,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,1994,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,1995,109,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,1996,109,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,1997,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,1999,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,2000,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,2001,91,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,2002,74,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,2003,72,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,2004,75,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,2005,74,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,PT,2006,76,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,RO,1997,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,RO,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,RO,1999,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,RO,2000,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,RO,2001,113,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,RO,2002,104,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,RO,2003,111,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,RO,2004,103,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,RO,2005,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,RO,2006,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,1994,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,1995,76,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,1996,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,1997,81,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,1999,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,2000,111,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,2001,113,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,2002,101,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,2003,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,2004,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,2005,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SE,2006,82,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,1994,102,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,1995,109,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,1996,110,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,1997,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,1999,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,2000,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,2001,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,2002,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,2003,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,2004,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,2005,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SI,2006,70,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,1995,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,1996,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,1997,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,1999,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,2000,87,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,2001,83,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,2002,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,2003,68,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,2004,54,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,2005,52,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,SK,2006,64,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,TR,1996,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,TR,1997,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,TR,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,TR,1999,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,TR,2000,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,TR,2001,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,TR,2002,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,TR,2003,83,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,TR,2004,82,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,TR,2005,65,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,1994,127,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,1995,119,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,1996,103,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,1997,102,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,1999,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,2000,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,2001,110,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,2002,108,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,2003,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,2004,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,2005,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,UK,2006,75,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,1994,121,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,1995,117,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,1996,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,1997,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,1998,100,b
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,1999,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,2000,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,2001,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,2002,81,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,2003,74,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,2004,70,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0611,US,2005,68,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,1996,124,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,1997,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,1999,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,2000,93,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,2001,73,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,2002,75,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,2003,71,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,2004,72,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,2005,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,AT,2006,72,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,1994,78,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,1995,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,1996,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,1997,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,1999,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,2000,101,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,2001,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,2002,80,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,2003,76,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,2004,71,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,2005,65,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BE,2006,61,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BG,2000,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BG,2001,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BG,2002,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BG,2003,67,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BG,2004,61,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BG,2005,62,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,BG,2006,50,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CY,1999,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CY,2000,118,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CY,2001,123,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CY,2002,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CY,2003,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CY,2004,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CY,2005,111,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CY,2006,116,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CZ,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CZ,1999,97,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CZ,2000,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CZ,2001,97,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CZ,2002,97,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CZ,2003,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CZ,2004,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CZ,2005,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,CZ,2006,91,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,1994,102,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,1995,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,1996,102,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,1997,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,1999,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,2000,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,2001,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,2002,87,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,2003,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,2004,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,2005,68,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DE,2006,68,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,1994,78,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,1995,83,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,1996,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,1997,104,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,1999,103,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,2000,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,2001,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,2002,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,2003,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,2004,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,2005,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,DK,2006,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EE,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EE,1999,138,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EE,2000,130,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EE,2001,181,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EE,2002,130,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EE,2003,137,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EE,2004,126,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EE,2005,142,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EE,2006,129,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,1994,137,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,1995,118,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,1996,126,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,1997,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,1999,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,2000,76,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,2001,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,2002,76,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,2003,67,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,2004,65,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,2005,49,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,EL,2006,55,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,1994,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,1995,80,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,1996,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,1997,91,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,1999,109,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,2000,113,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,2001,110,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,2002,105,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,2003,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,2004,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,2005,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,ES,2006,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,1994,108,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,1995,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,1996,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,1997,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,1999,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,2000,89,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,2001,87,b
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,2002,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,2003,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,2004,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,2005,93,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FI,2006,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,1994,111,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,1995,102,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,1996,102,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,1997,103,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,1999,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,2000,111,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,2001,110,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,2002,117,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,2003,112,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,2004,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,2005,111,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,FR,2006,103,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,HU,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,HU,1999,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,HU,2000,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,HU,2001,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,HU,2002,91,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,HU,2003,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,HU,2004,93,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,HU,2005,93,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,HU,2006,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,1996,112,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,1997,120,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,1999,,d
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,2000,,d
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,2001,,d
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,2002,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,2003,103,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,2004,87,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,2005,104,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IE,2006,89,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,1994,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,1995,97,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,1996,98,
