STRUCTURE,STRUCTURE_ID,freq,unit,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,1997,97,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,1999,102,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,2000,104,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,2001,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,2002,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,2003,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,2004,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,2005,76,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,IT,2006,74,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LT,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LT,1999,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LT,2000,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LT,2001,87,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LT,2002,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LT,2003,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LT,2004,81,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LT,2005,101,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LT,2006,119,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,1994,79,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,1995,93,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,1996,101,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,1997,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,1999,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,2000,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,2001,101,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,2002,116,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,2003,118,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,2004,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,2005,65,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,LU,2006,70,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,MT,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,MT,1999,108,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,MT,2000,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,MT,2001,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,MT,2002,76,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,MT,2003,78,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,MT,2004,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,MT,2005,72,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,MT,2006,71,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NL,2002,100,b
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NL,2003,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NL,2004,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NL,2005,100,b
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,1995,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,1996,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,1997,78,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,1999,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,2000,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,2001,89,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,2002,82,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,2003,78,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,2004,66,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,2005,75,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,NO,2006,75,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PL,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PL,1999,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PL,2000,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PL,2001,80,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PL,2002,81,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PL,2003,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PL,2004,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PL,2005,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PL,2006,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PT,1997,104,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PT,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PT,1999,75,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PT,2000,87,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PT,2001,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PT,2002,83,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PT,2003,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PT,2004,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PT,2005,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,PT,2006,81,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,RO,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,RO,1999,94,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,RO,2000,101,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,RO,2001,112,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,RO,2002,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,RO,2003,117,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,RO,2004,97,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,RO,2005,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,RO,2006,97,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,1994,79,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,1995,73,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,1996,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,1997,76,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,1999,103,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,2000,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,2001,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,2002,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,2003,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,2004,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,2005,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SE,2006,83,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SI,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SI,1999,101,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SI,2000,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SI,2001,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SI,2002,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SI,2003,109,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SI,2004,109,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SI,2005,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SI,2006,60,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SK,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SK,1999,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SK,2000,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SK,2001,83,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SK,2002,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SK,2003,76,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SK,2004,62,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SK,2005,63,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,SK,2006,80,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,1994,129,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,1995,130,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,1996,103,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,1997,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,1999,109,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,2000,110,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,2001,111,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,2002,110,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,2003,109,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,2004,81,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,2005,79,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,UK,2006,71,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,1994,121,e
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,1995,117,e
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,1996,107,e
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,1997,107,e
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,1998,100,b
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,1999,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,2000,93,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,2001,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,2002,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,2003,78,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,2004,71,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0612,US,2005,68,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,1996,104,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,1997,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,1999,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,2000,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,2001,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,2002,87,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,2003,82,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,2004,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,2005,78,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,AT,2006,73,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,1994,87,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,1995,110,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,1996,98,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,1997,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,1999,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,2000,80,b
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,2001,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,2002,73,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,2003,67,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,2004,65,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,2005,63,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BE,2006,63,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BG,2000,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BG,2001,93,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BG,2002,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BG,2003,69,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BG,2004,60,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BG,2005,56,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,BG,2006,62,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CY,1999,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CY,2000,112,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CY,2001,110,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CY,2002,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CY,2003,105,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CY,2004,104,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CY,2005,91,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CY,2006,80,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CZ,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CZ,1999,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CZ,2000,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CZ,2001,89,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CZ,2002,85,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CZ,2003,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CZ,2004,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CZ,2005,74,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,CZ,2006,74,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,1994,114,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,1995,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,1996,103,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,1997,102,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,1999,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,2000,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,2001,89,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,2002,83,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,2003,75,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,2004,74,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,2005,65,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DE,2006,67,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,1994,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,1995,81,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,1996,83,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,1997,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,1999,93,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,2000,88,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,2001,91,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,2002,81,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,2003,75,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,2004,77,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,2005,80,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,DK,2006,80,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EE,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EE,1999,140,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EE,2000,114,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EE,2001,120,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EE,2002,123,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EE,2003,135,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EE,2004,131,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EE,2005,131,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EE,2006,127,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,1994,124,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,1995,119,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,1996,130,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,1997,116,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,1999,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,2000,92,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,2001,89,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,2002,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,2003,73,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,2004,67,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,2005,57,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,EL,2006,57,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,1994,89,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,1995,93,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,1996,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,1997,96,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,1999,108,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,2000,109,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,2001,108,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,2002,106,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,2003,102,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,2004,95,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,2005,91,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,ES,2006,90,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,1994,120,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,1995,107,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,1996,101,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,1997,99,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,1998,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,1999,93,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,2000,89,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,2001,87,b
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,2002,86,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,2003,84,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,2004,83,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,2005,89,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FI,2006,87,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FR,1994,112,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FR,1995,104,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FR,1996,100,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FR,1997,101,
dataflow,ESTAT:HSW_IND(1.0),A,INX,EM0613,FR,1998,100,
